INDEX;CONC;PREC;TMAX;TMIN;VMIN;DIR;VMAX
16/06/17;11.56;0.0;34;20.3;1.1;3;6.3
17/06/17;17.13;0.0;33;20.8;1.9;3;10.1
18/06/17;26.30;0.0;28.8;20.6;3.0;3;9.2
19/06/17;13.15;0.0;32.7;18.2;1.6;6;6.5
20/06/17;21.12;0.0;33.1;18.2;1.4;3;8.1
21/06/17;9.96;0.0;33.2;18.1;1.1;3;6.1
22/06/17;16.34;0.0;33.9;18.8;1.4;5;7.1
23/06/17;28.69;0.0;32.2;20.6;1.4;7;7.9
24/06/17;28.69;0.0;32;21;0.9;0;5.0
25/06/17;9.96;0.0;31;21.7;1.4;3;8.1
26/06/17;4.78;0.0;35.3;19.8;1.1;1;7.0
27/06/17;12.75;1.0;34.3;21.3;1.3;6;6.2
28/06/17;5.18;0.0;30.1;16.1;1.4;1;12.1
29/06/17;3.59;18.2;28.1;18.5;2.7;6;12.1
30/06/17;3.98;0.0;23.9;17.1;1.4;5;8.1
01/07/17;0;0.0;26.9;16.2;1.4;5;8.0
02/07/17;0;0.0;29;13.7;1.3;3;7.1
03/07/17;0;0.0;32;16.3;1.2;3;6.5
04/07/17;4.78;0.0;33.2;17.1;1.2;3;6.4
05/07/17;4.78;0.0;34;17.1;1.2;3;7.2
06/07/17;30.68;0.0;34.9;16.1;1.1;5;6.3
07/07/17;9.96;0.0;34.9;17;1.4;6;7.4
08/07/17;1.99;0.0;35.5;17.8;1.0;3;5.7
09/07/17;1.20;0.0;37;20.7;1.2;3;6.7
10/07/17;0.40;0.0;32.5;19.6;1.4;6;8.0
11/07/17;0;0.0;33.2;20.6;1.3;7;7.5
12/07/17;0;0.0;33.5;20.7;1.3;3;8.8
13/07/17;3.19;0.0;35.1;21.7;1.1;3;6.3
14/07/17;8.37;0.0;29.2;21.3;3.4;4;13.5
15/07/17;3.59;0.0;31.2;22;3.7;0;10.4
16/07/17;8.77;0.0;27.9;19.6;3.2;1;11.3
17/07/17;3.59;0.0;30.4;16.9;3.0;1;10.2
18/07/17;7.57;0.0;34.8;15.9;1.2;4;6.2
19/07/17;1.99;0.0;33.8;18;1.3;3;6.7
20/07/17;1.59;0.0;34;18.7;1.0;3;5.1
21/07/17;0;0.0;35.2;20.2;1.1;3;7.0
22/07/17;0.40;0.0;34.4;21.1;1.2;5;8.2
24/07/17;1.99;0.0;30;22.1;1.8;3;9.0
25/07/17;0.80;0.0;29.8;17.2;0.9;3;13.3
26/07/17;2.39;5.6;29.7;16;1.1;1;6.5
27/07/17;0.40;0.0;31.8;18.5;1.3;1;8.4
28/07/17;3.19;0.0;32.6;18.9;1.2;3;7.4
29/07/17;2.39;0.0;34;18.5;0.9;1;6.5
30/07/17;3.19;0.0;35;21.1;1.2;3;5.8
31/07/17;1.20;0.0;38.4;20.5;0.8;1;4.2
01/08/17;0;0.0;40.7;22.2;1.0;3;7.1
02/08/17;0;0.0;39.7;22;1.1;5;6.0
03/08/17;0.80;0.0;39.6;22.4;1.2;6;7.1
04/08/17;14.74;0.0;39;21.6;1.1;3;6.3
05/08/17;12.35;0.0;39.6;21;1.0;6;5.5
06/08/17;27.89;0.0;36.2;21.4;1.2;3;7.1
07/08/17;4.78;0.0;36;23.9;3.4;1;10.3
08/08/17;2.79;0.0;37.7;22.4;1.2;1;7.1
09/08/17;1.99;0.0;36.3;22.1;1.3;1;7.3
10/08/17;0.40;0.0;31.6;20.3;1.1;1;16.7
11/08/17;0;22.8;26.2;18.3;1.9;5;10.8
12/08/17;0;3.0;28.3;15.1;1.0;3;4.8
13/08/17;3.19;0.0;32.4;15.7;1.0;3;5.0
14/08/17;0;0.0;34.2;16.4;0.9;3;4.5
15/08/17;0.40;0.0;34.9;17.9;1.0;6;7.1
16/08/17;1.59;0.0;35;17.6;1.1;3;5.9
17/08/17;0.40;0.0;36.1;18.6;1.6;3;7.7
18/08/17;1.59;0.0;37.6;21;1.1;3;5.8
19/08/17;1.59;0.0;33.1;20.7;1.2;5;5.5
20/08/17;0.80;0.0;29.1;20.1;3.7;1;12.0
21/08/17;0.80;0.0;28.7;19;2.6;3;10.6
22/08/17;1.59;0.0;31.2;16.6;1.6;0;6.8
23/08/17;0.80;0.0;32.2;16.1;1.1;3;5.7
24/08/17;0;0.0;33.3;16.6;0.9;1;4.9
25/08/17;1.20;0.0;34.2;17.7;1.0;3;5.3
26/08/17;0.80;0.0;35.4;18.6;1.0;3;6.0
27/08/17;0.80;0.0;36.2;18.4;1.1;3;6.5
28/08/17;0.80;0.0;35.6;19.4;1.2;1;9.4
29/08/17;1.20;0.2;34.6;20.6;1.9;1;9.0
30/08/17;1.99;0.0;35.6;20.5;1.1;1;5.8
31/08/17;0.40;0.0;34.2;19.8;1.0;1;8.3
01/09/17;0;0.8;29.6;20;1.3;3;8.5
02/09/17;0;0.0;26.8;13.5;2.3;7;12.8
03/09/17;0.80;6.2;25.4;12.7;1.0;1;5.6
04/09/17;12.75;0.0;27.9;12.1;0.8;5;4.5
05/09/17;11.56;0.0;29.4;15.2;0.9;3;5.2
06/09/17;28.69;0.0;24.7;16.5;0.6;3;4.6
07/09/17;7.97;0.2;30.3;17;1.1;1;10.2
08/09/17;1.20;12.2;28.6;17.4;1.1;3;4.8
09/09/17;1.99;0.2;24.6;16.7;1.0;3;8.5
10/09/17;0.40;45.2;21;16.1;0.9;1;6.5
11/09/17;0;9.8;24.4;16.9;0.9;6;6.1
12/09/17;0;0.2;23.2;16.5;2.0;1;11.7
13/09/17;1.59;0.0;25.6;15.2;0.8;3;6.4
14/09/17;3.19;0.0;26.5;16.8;1.3;3;8.3
15/09/17;5.58;0.0;25.5;17;0.8;5;5.6
16/09/17;1.59;5.2;22.1;15.8;0.8;5;4.4
17/09/17;1.59;0.0;21.3;13.4;1.8;3;11.0
18/09/17;0.40;0.0;17.9;14.2;0.7;7;5.1
19/09/17;0;14.2;18.1;11.5;1.7;6;9.4
20/09/17;3.98;0.0;23.1;12.3;1.3;1;8.8
21/09/17;0.80;0.0;22.9;9.3;0.7;3;5.8
22/09/17;0.40;0.0;23.6;10.8;0.6;5;5.5
23/09/17;1.59;0.0;24.3;11.7;0.6;6;4.0
24/09/17;0;0.0;17.7;12.9;0.5;6;4.5
25/09/17;1.99;19.4;22;12.1;2.1;3;9.1
26/09/17;1.59;0.0;22.1;13.3;3.3;1;11.2
27/09/17;0.80;0.0;23.7;15.4;2.2;5;9.4
28/09/17;1.59;0.0;23.6;15.4;2.5;3;9.0
29/09/17;1.20;0.0;23.3;14.6;2.2;1;11.7
30/09/17;0.80;0.0;24.1;14.9;2.1;1;7.7
01/10/17;0;0.0;19.1;14.2;0.3;5;3.9
02/10/17;0;1.2;24;14.2;1.0;3;6.1
03/10/17;1.99;0.0;22.1;12.6;0.5;5;4.6
04/10/17;5.58;0.0;26.3;15.1;0.6;3;4.1
05/10/17;25.50;0.0;24.2;12.8;1.2;5;7.3
06/10/17;27.89;0.2;24.4;13;1.9;5;17.7
07/10/17;4.38;0.0;22.2;10.5;1.1;6;4.5
08/10/17;0;0.0;20.9;9.2;0.4;3;3.1
09/10/17;0;0.0;23.4;8.9;0.6;3;4.1
10/10/17;0.40;0.0;23.3;11.2;0.5;3;3.9
11/10/17;0.40;0.0;24.2;9.6;0.5;6;5.2
12/10/17;0;0.4;21.6;11.3;0.3;5;2.6
13/10/17;1.20;0.2;23.5;13;0.5;3;3.4
14/10/17;0;0.0;22.1;11.3;0.4;6;2.7
15/10/17;0.40;0.2;23.7;9.3;0.4;6;2.7
16/10/17;0;0.0;25;6.9;0.4;3;2.6
17/10/17;0.80;0.0;23.7;7.3;0.3;5;2.3
18/10/17;0;0.0;22.9;7.8;0.4;1;3.8
19/10/17;0;0.0;23.7;7.8;0.4;4;3.0
20/10/17;0;0.0;23.6;7.7;0.5;5;2.7
21/10/17;0;0.0;22.7;12.1;0.5;5;4.3
22/10/17;0;0.0;21.2;11.2;1.5;3;9.7
23/10/17;0;1.6;19.5;7.3;0.7;0;5.3
24/10/17;0;0.0;22.2;4.1;0.7;5;6.5
25/10/17;0;0.0;22.7;5.5;1.4;3;8.3
26/10/17;0;0.0;22.5;6.4;0.4;5;2.3
27/10/17;0.40;0.0;17.2;9.8;0.5;3;4.8
28/10/17;0.40;0.0;20.1;7.9;1.0;0;6.7
29/10/17;0;0.0;18.8;8;0.8;6;7.2
30/10/17;0.40;0.0;19.9;9.8;2.7;1;13.0
31/10/17;0.40;0.0;19.4;7.5;2.1;1;8.8
01/11/17;0;0.0;19.5;4.4;0.3;5;2.5
02/11/17;0;0.0;12.6;4.7;0.1;6;2.5
03/11/17;0;0.6;16.6;10.9;0.2;6;2.5
04/11/17;5.58;0.8;18.6;11.3;0.5;5;4.3
05/11/17;41.44;0.0;17.4;10.8;1.2;0;7.7
06/11/17;32.67;27.0;15.7;8.9;0.7;3;6.2
07/11/17;1.20;19.8;12.3;7.2;0.4;1;4.8
08/11/17;1.20;1.4;16.7;5.4;0.6;5;3.3
09/11/17;2.79;0.0;15.3;8.8;0.5;6;4.8
10/11/17;0;0.0;16.1;7.3;3.2;1;11.8
11/11/17;0;0.0;16;4.7;0.4;6;3.2
12/11/17;0;0.0;14.6;6.8;0.4;5;4.8
13/11/17;0;49.2;12.5;4.4;3.1;5;17.1
14/11/17;0;3.0;10.9;6.4;4.1;1;14.7
15/11/17;0;0.0;11.3;8.9;4.4;0;15.5
16/11/17;0;0.0;14;9.1;4.7;1;13.5
17/11/17;0;0.0;15.3;8.8;3.9;1;13.6
18/11/17;0;0.0;14.7;5.2;2.6;0;9.7
19/11/17;0;0.0;14.5;2.9;0.4;6;2.7
20/11/17;0;0.2;14.2;1.6;0.4;6;3.0
21/11/17;0;0.0;13.2;5.8;0.2;6;1.9
22/11/17;0;0.0;13.3;5.7;0.2;3;4.0
23/11/17;0;0.0;15.8;8.8;0.4;5;2.6
24/11/17;0;0.2;16.2;9.4;0.2;1;2.0
25/11/17;0;0.0;18.3;9.6;1.0;6;7.9
26/11/17;0;6.4;13;5;1.7;5;13.5
01/12/17;0;0.2;7.4;0.1;0.8;6;5.5
02/12/17;0.40;0.2;8.3;3.2;4.7;0;15.0
03/12/17;0.40;0.0;8;3.8;3.6;1;11.8
04/12/17;14.74;0.0;10.5;0.8;1.2;6;6.8
06/12/17;19.92;0.0;11.6;3;0.2;5;2.2
07/12/17;4.38;0.0;8.8;3;0.2;7;2.4
08/12/17;0;7.0;11.2;8.3;1.9;6;10.3
09/12/17;4.78;26.4;10.3;-1.8;1.6;7;11.4
10/12/17;0.40;0.0;12.6;-2.8;0.5;3;6.2
11/12/17;0;14.2;16.1;12.3;3.8;5;13.3
12/12/17;0;17.0;16.1;8.9;1.5;5;11.0
13/12/17;0;8.8;12.5;7.5;1.1;6;7.8
14/12/17;0;5.0;13.3;7.7;2.1;7;8.6
15/12/17;0;4.2;12.7;8.2;1.0;5;7.7
16/12/17;0;11.0;7.2;3.6;1.6;1;11.4
17/12/17;0;2.8;10.5;0.2;1.1;1;6.2
18/12/17;0;0.2;9.2;-2.3;0.4;5;2.5
19/12/17;0;0.0;9;-1.8;0.8;5;5.0
20/12/17;0;0.2;8.1;-0.6;1.7;6;9.4
21/12/17;0;0.0;10.6;1.6;1.9;1;7.5
22/12/17;0;0.0;11.1;-1.2;0.4;6;3.3
23/12/17;0;0.0;11.8;-0.5;0.3;5;2.1
24/12/17;0;0.0;6.3;-0.9;0.2;6;1.7
28/12/17;0;32.2;8.1;3.6;1.0;6;6.7
29/12/17;0;1.2;10.9;1.6;1.1;0;5.6
30/12/17;0;0.8;10.2;1.7;0.6;5;4.1
31/12/17;0;0.2;9.9;6.6;0.2;5;1.6
02/01/18;0;14.6;15.1;3.3;1.1;5;8.4
03/01/18;0;0.0;10.3;2.1;0.8;5;14.0
04/01/18;1.20;4.8;8.6;3.9;0.3;3;2.5
05/01/18;24.31;1.6;12.3;8.3;0.7;2;3.8
06/01/18;119.54;0.4;13.8;10.1;0.7;1;3.1
07/01/18;11.56;0.0;11.5;6.9;0.5;5;2.3
08/01/18;7.97;0.0;15.6;7.9;0.7;3;3.5
10/01/18;0;1.0;12.1;6;0.4;1;3.2
12/01/18;0;1.4;11.1;7.2;3.7;1;11.8
13/01/18;0;0.0;10.4;6.2;2.2;0;9.9
14/01/18;0;0.0;10.8;5.3;2.2;1;10.1
15/01/18;0.40;0.0;11.8;1.3;0.4;6;2.7
16/01/18;0;2.8;13.5;7;2.9;3;10.2
17/01/18;0;8.0;15.5;3.7;3.4;7;15.2
18/01/18;0;0.0;9.4;-0.6;0.9;3;6.0
19/01/18;0;4.0;12.6;8.2;0.6;5;6.0
20/01/18;0;0.0;11.4;6.3;0.8;1;5.6
21/01/18;0;10.4;14.5;8.1;1.4;1;7.8
22/01/18;0.40;0.0;9.4;2.6;0.3;1;4.7
23/01/18;0;0.0;15.7;3.9;1.6;2;8.7
24/01/18;0;0.0;13.8;2;0.3;3;4.0
25/01/18;0;0.0;12.6;6.4;0.3;6;2.3
26/01/18;0;0.0;12.2;5.6;0.5;6;3.7
27/01/18;0;0.0;15.7;6.7;0.4;3;2.1
28/01/18;0;0.2;15.3;3.5;0.4;6;2.4
29/01/18;0;0.0;12.6;6.2;0.5;6;3.6
30/01/18;0;0.0;12.4;8;0.6;3;3.8
31/01/18;0;0.0;9.9;8.7;0.6;1;3.5
01/02/18;0;9.0;12.6;8.1;2.0;6;8.9
02/02/18;0;19.4;9.1;5.7;2.6;1;14.2
03/02/18;0;21.4;5.8;2.5;3.1;1;16.8
05/02/18;2.39;0.2;12.7;1.1;1.5;6;7.9
06/02/18;75.71;0.0;9.4;4.9;3.7;1;13.5
07/02/18;12.35;4.0;7.5;4.5;2.7;1;14.4
08/02/18;4.38;3.2;12.1;2.8;1.0;3;5.8
10/02/18;0;0.2;9.7;-0.5;2.2;3;10.6
12/02/18;0;0.8;6.7;4;2.2;1;10.4
13/02/18;0;3.0;7.4;-0.1;3.4;6;11.7
14/02/18;0;0.0;8.5;-0.4;2.3;5;9.7
15/02/18;0;0.0;11;-2.3;0.6;1;3.0
16/02/18;0;0.0;8;0.6;0.2;6;2.5
17/02/18;0;0.0;9;5.5;0.3;1;2.0
18/02/18;0;33.8;8.9;5.1;4.6;5;15.6
19/02/18;0;2.4;6.8;3.9;6.5;0;16.6
20/02/18;0;0.0;6.8;2.4;4.5;1;14.2
21/02/18;0;0.0;6.9;4.1;5.1;1;16.7
22/02/18;0;0.4;7.7;3.6;5.4;0;15.6
23/02/18;0;5.8;7.1;3.8;6.5;1;19.5
24/02/18;0;3.4;11.9;6.3;6.7;1;17.3
25/02/18;0;1.0;7.7;-0.9;6.2;1;15.9
26/02/18;0;0.0;-0.8;-4.2;4.4;1;14.8
27/02/18;0;0.0;0.4;-5;4.1;0;12.6
28/02/18;0;0.0;4.4;-5.4;2.4;1;9.3
01/03/18;0;0.0;0;0;5.0;0;10.2
02/03/18;0;0.0;0;0;1.1;2;4.5
03/03/18;0;23.0;9;4.6;1.5;5;8.7
05/03/18;13.15;6.6;8.6;6.2;3.4;1;11.1
06/03/18;90.05;3.6;13.5;5.6;0.9;6;5.9
07/03/18;21.91;19.6;14.3;7.4;1.5;6;9.4
08/03/18;2.79;4.6;15.2;6.3;1.1;3;7.8
10/03/18;1.99;0.0;11.7;6.7;0.4;6;2.4
11/03/18;0;12.2;14.3;9.9;1.2;5;8.6
12/03/18;0;20.4;13.7;8.7;1.4;5;7.3
13/03/18;1.20;26.4;14.7;9.1;1.6;7;6.9
14/03/18;0.80;3.0;17;7.4;0.9;6;5.9
15/03/18;0.80;0.0;12.5;4.6;1.0;6;5.1
16/03/18;0.40;20.6;16.4;9.4;1.0;2;5.6
17/03/18;0;4.6;13.9;7.2;1.1;5;10.4
18/03/18;0.40;0.8;10.7;7;1.1;3;5.7
19/03/18;0;17.2;7.1;4.4;2.4;0;10.9
20/03/18;0.40;3.8;10.5;3.3;3.8;1;15.5
21/03/18;0.80;0.0;7.3;3.9;6.1;1;15.9
22/03/18;0.40;0.0;8.5;3.4;5.2;1;15.4
23/03/18;0.80;0.0;11.8;2.9;2.5;0;12.2
24/03/18;0.40;0.0;14.2;1.1;1.8;3;8.4
25/03/18;0.40;0.0;13.1;2;3.5;1;14.6
28/03/18;1.99;0.0;16.7;6.6;0.8;3;5.5
29/03/18;4.38;0.0;18.7;12;1.2;3;6.1
31/03/18;0.80;0.0;14.6;5.9;1.7;5;11.1
01/04/18;0.40;14.6;17;6.2;1.3;0;8.3
02/04/18;0;0.0;19;8.2;1.1;6;5.3
03/04/18;0;0.0;19.5;7.9;1.0;3;6.3
04/04/18;1.99;12.8;13.9;9.6;1.0;1;7.2
05/04/18;5.98;7.4;17.6;10.9;1.2;3;7.1
06/04/18;76.90;0.0;21.6;8.7;0.9;3;4.7
07/04/18;10.76;0.0;23.7;7.2;1.1;6;5.3
08/04/18;1.99;0.0;23.7;8.6;1.6;6;10.4
09/04/18;2.39;3.8;16.7;10.6;2.4;1;16.3
10/04/18;1.20;3.4;17.1;9.8;1.2;5;8.1
11/04/18;0;2.8;15.8;9.7;0.6;1;2.9
12/04/18;0;2.4;18.4;11.3;0.6;5;4.0
13/04/18;3.98;2.4;19.5;8.7;0.7;6;4.2
14/04/18;5.18;0.0;22.2;7.3;3.8;3;12.9
15/04/18;5.98;0.0;20.4;15.3;5.0;1;16.0
16/04/18;6.77;0.0;23.9;10.9;1.1;1;7.2
17/04/18;13.15;0.0;24.1;11;1.9;3;10.3
18/04/18;8.77;0.0;22.7;14.9;3.1;0;12.7
19/04/18;9.96;0.0;24.6;15.6;3.3;1;11.4
20/04/18;9.96;0.0;26.9;16.1;3.3;3;11.6
21/04/18;2.39;0.0;28.4;12.5;2.2;3;10.4
22/04/18;11.56;0.0;26.4;10.7;1.1;5;5.4
23/04/18;17.53;0.0;25.3;10.6;1.1;6;6.7
24/04/18;26.30;0.0;26.4;10.5;0.8;6;4.4
25/04/18;28.29;0.0;26.5;11.1;1.0;3;5.0
26/04/18;36.66;0.0;26.8;11.4;1.1;6;4.9
27/04/18;25.90;0.0;28.6;12.3;1.6;3;8.6
28/04/18;25.90;0.0;28.8;14;1.0;6;5.2
29/04/18;44.23;0.0;27.7;14.7;1.1;1;8.3
30/04/18;15.94;0.8;21.3;11.7;2.1;5;9.8
01/05/18;0;0.0;16.8;10.6;0.5;3;2.8
02/05/18;0;21.8;21.2;12.5;4.1;3;12.6
03/05/18;0;0.8;20;15.9;4.0;0;13.8
04/05/18;1.59;3.0;21.1;16.8;3.7;0;12.1
05/05/18;21.52;0.0;24.5;14.6;2.7;5;10.4
06/05/18;52.60;0.0;24.2;15.4;1.2;3;9.5
07/05/18;6.77;0.6;26.8;15;0.9;1;5.8
08/05/18;4.38;7.4;25.9;14.7;0.9;6;7.3
09/05/18;3.59;6.8;23.1;14.7;0.8;6;6.5
10/05/18;0.80;0.2;23.5;13.8;0.8;1;5.5
11/05/18;0;0.6;25.1;14.8;1.1;1;6.3
12/05/18;0;0.0;23.3;15.5;1.0;7;5.0
15/05/18;8.37;0.4;18.8;8.3;1.0;3;6.5
16/05/18;1.20;0.6;18.3;10.6;0.9;6;4.1
17/05/18;9.16;0.2;21.1;12;1.0;3;6.2
18/05/18;21.91;0.0;25;10.1;1.5;6;6.5
19/05/18;27.49;0.0;26.2;10.4;1.6;6;7.8
20/05/18;26.70;0.0;25.1;12.5;1.7;6;8.8
21/05/18;15.54;3.0;25.4;15.2;2.0;6;10.2
22/05/18;0;25.8;20.2;15;0.7;1;3.1
23/05/18;38.65;10.0;23.5;14;0.9;3;7.5
24/05/18;36.66;0.0;25.3;15.5;1.0;3;6.0
25/05/18;62.56;0.0;28.6;16;0.9;3;5.6
26/05/18;41.44;0.0;31.2;15.7;1.2;1;5.9
27/05/18;106.39;0.0;30.4;17.4;0.9;6;5.5
28/05/18;109.97;0.0;28.7;18.5;1.0;1;5.3
29/05/18;120.73;0.2;29.7;18.1;0.9;3;4.4
30/05/18;84.47;0.0;27.5;19.2;0.7;6;4.7
31/05/18;68.93;1.0;27.5;16.1;1.2;6;6.7
01/06/18;0;0.0;26.3;16.3;1.2;5;6.1
02/06/18;0;0.0;27.6;14.7;1.2;3;5.2
03/06/18;0.40;0.0;30.5;14.7;0.9;6;8.0
04/06/18;2.39;0.0;28.1;17.7;1.1;6;10.3
05/06/18;21.12;12.2;26.2;15.9;1.3;5;6.2
06/06/18;39.85;0.0;26.9;17.8;1.1;1;7.1
07/06/18;15.14;0.0;29.1;17;1.0;3;5.5
08/06/18;4.38;14.4;25.9;16.2;1.5;6;7.4
09/06/18;1.99;1.6;26.2;18.2;1.6;3;7.6
10/06/18;0;0.0;28.8;15.9;1.0;6;5.0
11/06/18;0;0.0;30.9;16.2;0.8;6;5.5
12/06/18;0;0.0;27.6;18.2;1.6;3;9.1
13/06/18;13.55;0.0;24.2;17.8;1.1;7;4.8
14/06/18;5.98;8.8;25.4;16.7;3.0;6;11.9
15/06/18;12.75;0.0;25.6;17.1;2.5;1;9.9
16/06/18;16.73;0.0;27.9;17.7;1.8;3;8.9
17/06/18;25.90;0.0;30.6;15.7;1.2;5;6.1
18/06/18;19.13;0.0;29.4;16.9;2.1;3;9.5
19/06/18;20.32;0.0;29.7;18.4;2.5;1;10.1
20/06/18;17.13;0.0;30.7;19.3;2.6;1;9.2
21/06/18;21.12;0.0;31.8;19;1.3;4;7.9
22/06/18;23.11;0.0;25.1;19.4;1.9;6;10.6
23/06/18;15.54;5.0;25.7;17.8;4.3;0;12.4
24/06/18;16.73;0.0;28.2;13.7;1.0;6;5.0
25/06/18;11.95;0.0;24.3;15.6;2.8;3;13.1
26/06/18;10.76;0.0;25.5;16.3;2.9;1;12.9
27/06/18;8.37;0.0;28.4;13.6;1.8;5;8.5
28/06/18;13.15;0.0;27.7;15.6;1.0;0;5.6
29/06/18;15.94;0.0;30.3;16.7;1.3;1;5.9
30/06/18;20.72;0.0;32.6;18.7;1.2;3;5.3
01/07/18;0;0.0;32.9;16.9;1.2;3;7.3
02/07/18;0;0.0;32.8;17.5;1.2;3;5.8
03/07/18;0;0.0;32.2;19.4;1.3;1;7.1
04/07/18;2.79;0.0;30.9;21.4;1.3;4;6.7
06/07/18;49.41;0.0;30.5;21.2;1.3;7;9.1
07/07/18;9.16;0.0;30.2;19;0.8;3;3.3
08/07/18;5.58;4.8;32;17.8;1.0;6;5.5
09/07/18;3.19;0.0;32.5;19.6;1.1;1;6.5
10/07/18;0;0.0;31.7;18.5;1.1;3;6.5
11/07/18;0;0.8;31.5;20.2;1.4;1;6.7
12/07/18;0;0.0;30.1;19.2;1.2;3;6.6
13/07/18;10.36;0.0;32.9;18.5;1.1;3;6.5
14/07/18;5.58;0.0;34.4;18.1;1.0;6;5.1
15/07/18;1.20;0.0;34;20.4;1.2;3;9.9
16/07/18;7.97;0.0;30.1;19.2;1.4;6;11.6
17/07/18;3.98;0.6;31.8;17.8;1.4;6;5.9
18/07/18;7.17;0.6;33;18.8;1.2;3;6.6
19/07/18;5.58;0.0;32.7;17.7;1.2;6;7.0
20/07/18;6.38;0.0;32.2;19.7;1.2;5;6.9
21/07/18;8.77;0.0;30.9;19.4;1.5;6;7.5
22/07/18;5.58;0.0;28.8;21.8;1.7;7;8.6
23/07/18;1.99;14.4;30.3;18.3;1.9;5;9.2
24/07/18;4.38;0.0;32.9;17.7;1.4;1;7.1
25/07/18;4.38;0.0;32.9;19.1;1.1;3;7.0
26/07/18;3.98;0.0;32.7;19.7;0.9;1;6.3
27/07/18;4.78;0.0;33.7;19.3;1.2;6;6.2
28/07/18;4.78;0.0;31.6;20.8;1.3;3;6.2
29/07/18;2.39;0.0;33.6;21.8;1.1;1;5.1
30/07/18;3.19;0.0;35.8;21.6;1.4;1;6.6
31/07/18;9.56;0.0;37.3;20.9;1.3;4;7.6
01/08/18;0.40;0.0;36.8;22.8;0.9;3;4.6
02/08/18;0;0.0;35.1;22.6;1.1;3;10.0
03/08/18;0.40;0.2;32.8;25.4;2.9;0;10.5
04/08/18;3.98;0.0;34;23.2;2.6;0;11.7
06/08/18;22.71;0.0;37.1;20.4;1.1;5;6.1
07/08/18;4.38;0.0;35.4;18.6;1.3;1;15.0
08/08/18;2.79;30.0;34.3;19.2;1.0;1;10.6
09/08/18;2.39;0.0;34.6;19.6;1.0;6;5.9
10/08/18;0;0.0;32.7;22.7;1.2;3;7.2
11/08/18;0;0.0;32.7;21.2;1.2;3;6.6
12/08/18;0;0.0;33.5;18.8;0.9;3;5.9
13/08/18;3.98;0.0;30.4;19;0.9;3;9.6
14/08/18;1.59;8.8;27.8;19.2;1.1;3;5.6
15/08/18;0.80;0.4;28.1;20.6;3.0;0;12.8
16/08/18;1.20;0.0;30.8;19.9;2.3;1;9.4
18/08/18;1.59;0.0;33;18.6;1.4;1;8.6
19/08/18;0.80;0.0;32.6;19.4;2.1;5;11.4
01/09/18;0;16.0;26.2;17.5;0.9;3;5.4
02/09/18;0;0.2;26.4;16.7;1.5;1;8.1
03/09/18;0;0.2;25.4;14.2;0.9;6;5.6
04/09/18;1.20;0.0;27.5;15.4;1.0;3;6.8
06/09/18;39.05;0.0;30.6;16.2;1.0;3;6.8
07/09/18;12.35;0.0;27.8;19.2;1.1;3;5.7
08/09/18;3.59;0.0;29.8;17.9;1.3;1;8.6
09/09/18;3.59;0.0;31.7;16.1;0.8;6;5.0
10/09/18;0;0.0;31.1;16.9;0.8;3;4.4
11/09/18;0;0.0;33.4;16.3;0.8;3;4.8
12/09/18;0;0.0;33.5;17.2;0.9;6;4.5
13/09/18;1.99;0.0;25.1;18.2;0.6;5;3.0
14/09/18;4.38;0.0;30.8;17.4;0.9;1;6.1
15/09/18;4.78;0.0;30.7;18.8;0.9;3;4.5
16/09/18;3.59;0.0;31.3;17.9;0.9;3;5.5
17/09/18;1.99;0.0;30;17.9;0.9;3;6.0
18/09/18;2.39;0.0;29.1;17.8;1.0;6;7.1
19/09/18;3.19;0.0;30.2;17.8;1.6;3;7.9
20/09/18;1.20;0.0;30.3;19.9;2.6;3;9.9
21/09/18;1.20;0.0;32.1;17.2;0.9;5;5.3
22/09/18;0;0.0;30.6;18.3;0.8;6;4.2
23/09/18;1.20;0.0;29.2;19.1;1.4;3;6.6
24/09/18;2.39;0.0;29;18;3.1;5;19.5
25/09/18;1.99;0.0;21.2;15.6;4.9;1;15.0
26/09/18;0.80;0.0;19.7;13.2;4.4;1;15.0
27/09/18;0;0.0;29;6.7;1.9;6;10.1
28/09/18;0.80;0.0;30.3;9.4;1.0;7;5.2
29/09/18;0.40;0.0;27.5;11.3;3.7;6;11.7
30/09/18;0.80;0.0;26.8;13.1;1.3;1;5.2
01/10/18;0;5.6;20.4;13.4;2.1;6;13.8
02/10/18;0;5.2;18.3;12;3.8;1;14.7
03/10/18;0;1.0;24;7.6;2.5;6;12.0
04/10/18;0.80;0.0;25.4;16.4;5.6;0;14.4
06/10/18;69.73;0.2;19.5;15.3;2.0;0;9.2
07/10/18;19.52;6.4;23.7;15.3;0.6;6;3.7
08/10/18;4.38;0.2;24.8;12.4;1.8;3;9.0
09/10/18;3.98;0.0;24.8;12.8;2.5;6;8.9
10/10/18;0;0.0;26.6;13.3;1.2;3;4.7
11/10/18;0;0.0;23;16.2;0.5;5;3.2
12/10/18;0;0.0;25.7;13.9;2.9;7;11.7
13/10/18;0.40;0.0;25.8;10.6;2.5;3;10.4
14/10/18;0.80;0.0;26.2;10;1.1;6;6.7
15/10/18;0.40;0.4;24.1;10.9;2.3;5;10.5
16/10/18;0.40;0.0;23.1;15.5;3.3;1;10.3
17/10/18;0.40;0.0;21.2;17.8;3.7;0;11.1
18/10/18;0.40;0.0;24.6;17.6;3.9;1;13.8
